"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.032002667E1,-6.387171149E-1,1.594876051E-1,1.622537151E-2,6.585279886E-1
6.033002167E1,-6.451603174E-1,1.621422470E-1,1.752606034E-2,6.654540602E-1
6.034001667E1,-6.512243152E-1,1.618352234E-1,1.866859756E-2,6.712914901E-1
6.035001167E1,-6.524126530E-1,1.632488221E-1,1.769920625E-2,6.727597711E-1
6.036000667E1,-6.516994238E-1,1.621979326E-1,1.633939706E-2,6.717791930E-1
6.037000167E1,-6.496762633E-1,1.601350605E-1,1.763049699E-2,6.693529108E-1
6.037999667E1,-6.408410072E-1,1.593455970E-1,1.579226181E-2,6.605434213E-1
6.038999167E1,-6.333138347E-1,1.545833200E-1,1.679201238E-2,6.521229851E-1
6.039998667E1,-6.182897687E-1,1.514098197E-1,1.661876962E-2,6.367757494E-1
6.040997958E1,-6.030900478E-1,1.481293440E-1,1.728322729E-2,6.212556787E-1
6.041997458E1,-5.853562951E-1,1.428000927E-1,1.496388111E-2,6.027086995E-1
6.042996958E1,-5.663834214E-1,1.381528825E-1,1.367650926E-2,5.831495914E-1
6.043996458E1,-5.418888330E-1,1.312320232E-1,1.332224440E-2,5.577121421E-1
6.044995958E1,-5.178433657E-1,1.248063520E-1,1.298375614E-2,5.328291985E-1
6.045995458E1,-4.895864427E-1,1.172475070E-1,1.184184849E-2,5.035693519E-1
6.046994958E1,-4.587478340E-1,1.089389771E-1,1.084263064E-2,4.716299805E-1
6.047994458E1,-4.250214696E-1,9.924042970E-2,1.113213412E-2,4.365957363E-1
6.048993958E1,-3.904064894E-1,9.197239578E-2,9.077772498E-3,4.011964039E-1
6.049993458E1,-3.539679050E-1,8.248470724E-2,8.479834534E-3,3.635504261E-1
6.050992958E1,-3.138854802E-1,7.398522645E-2,6.716555450E-3,3.225570035E-1
6.051992458E1,-2.716957331E-1,6.415091455E-2,6.964738481E-3,2.792533237E-1
6.052991958E1,-2.300279140E-1,5.382104218E-2,5.426229909E-3,2.363027503E-1
6.053991458E1,-1.867890060E-1,4.373551905E-2,5.710421596E-3,1.919258641E-1
6.054990958E1,-1.428106278E-1,3.225995600E-2,2.910107607E-3,1.464378670E-1
6.055990458E1,-9.603807330E-2,2.258891240E-2,1.999072265E-3,9.867911013E-2
6.056989858E1,-5.198619887E-2,1.112187468E-2,9.085078491E-4,5.317035223E-2
6.057989358E1,-3.978230059E-3,-5.103363656E-4,3.356383240E-4,4.024849152E-3
6.058988858E1,4.164171964E-2,-1.090784930E-2,6.932221004E-5,4.304670483E-2
6.059988358E1,8.788044006E-2,-2.156835794E-2,-2.425422659E-3,9.052098367E-2
6.060987858E1,1.329874545E-1,-3.196320683E-2,-3.033422399E-3,1.368083013E-1
6.061987358E1,1.756626070E-1,-4.158905521E-2,-3.358239541E-3,1.805499343E-1
6.062986858E1,2.197168767E-1,-5.313252658E-2,-5.510606337E-3,2.261170893E-1
6.063986358E1,2.628127337E-1,-6.379710138E-2,-5.444535520E-3,2.704999928E-1
6.064985858E1,3.022054136E-1,-7.236475497E-2,-5.997407716E-3,3.108065937E-1
6.065985358E1,3.405018449E-1,-8.204146475E-2,-7.378571667E-3,3.503237811E-1
6.066984858E1,3.809331656E-1,-9.160593897E-2,-5.985738244E-3,3.918386833E-1
6.067984358E1,4.171665907E-1,-1.011370495E-1,-1.038234308E-2,4.293768278E-1
6.068983858E1,4.503053725E-1,-1.094921827E-1,-1.035464648E-2,4.635414601E-1
6.069983358E1,4.797689617E-1,-1.178255230E-1,-1.105616242E-2,4.941491163E-1
6.070982858E1,5.095289350E-1,-1.261835843E-1,-1.078345533E-2,5.250317280E-1
6.071982358E1,5.348035097E-1,-1.312875152E-1,-1.395042986E-2,5.508591654E-1
6.072981858E1,5.599599481E-1,-1.397363991E-1,-1.584393717E-2,5.773494912E-1
6.073981258E1,5.787329078E-1,-1.443132609E-1,-1.573837921E-2,5.966622096E-1
6.074980758E1,5.978999138E-1,-1.487245113E-1,-1.427470613E-2,6.162848809E-1
6.075980258E1,6.138478518E-1,-1.544816047E-1,-1.490584202E-2,6.331634350E-1
6.076979758E1,6.257069111E-1,-1.575005651E-1,-1.623396203E-2,6.454293982E-1
6.077979258E1,6.348277330E-1,-1.608023196E-1,-1.600149833E-2,6.550722743E-1
6.078978758E1,6.417990923E-1,-1.617685109E-1,-1.779540256E-2,6.621116238E-1
6.079978258E1,6.448733807E-1,-1.646290272E-1,-1.753173582E-2,6.657865690E-1
6.080977758E1,6.465203166E-1,-1.651422232E-1,-1.886651106E-2,6.675450688E-1
6.081977258E1,6.459082961E-1,-1.652565300E-1,-1.804415137E-2,6.669578990E-1
6.082976758E1,6.415899396E-1,-1.632951051E-1,-1.704120450E-2,6.622638029E-1
6.083976258E1,6.321290731E-1,-1.615627259E-1,-1.829289086E-2,6.527053772E-1
6.084975758E1,6.237787604E-1,-1.588004827E-1,-1.806705445E-2,6.439285316E-1
6.085975258E1,6.095166802E-1,-1.544733793E-1,-1.823350228E-2,6.290509272E-1
6.086974758E1,5.936437249E-1,-1.526009142E-1,-1.822684333E-2,6.132145864E-1
6.087974258E1,5.738562346E-1,-1.481746435E-1,-1.700777933E-2,5.929215525E-1
6.088973758E1,5.556519628E-1,-1.415969133E-1,-1.665970497E-2,5.736517544E-1
6.089973258E1,5.308712721E-1,-1.351552308E-1,-1.477421727E-2,5.480050378E-1
6.090972658E1,5.055549741E-1,-1.271281987E-1,-1.330388524E-2,5.214637131E-1
6.091972158E1,4.761559367E-1,-1.201810017E-1,-1.408856735E-2,4.912905830E-1
6.092971658E1,4.445141256E-1,-1.115744635E-1,-1.349814422E-2,4.585017652E-1
6.093971158E1,4.123339355E-1,-1.041151136E-1,-1.158427633E-2,4.254332224E-1
6.094970658E1,3.772997856E-1,-9.507288039E-2,-1.143380720E-2,3.892617535E-1
6.095970158E1,3.401281238E-1,-8.509083092E-2,-1.089563966E-2,3.507795676E-1
6.096969658E1,3.013977706E-1,-7.358224690E-2,-8.725428954E-3,3.103725122E-1
6.097969158E1,2.623675764E-1,-6.659407914E-2,-6.652188953E-3,2.707688463E-1
6.098968658E1,2.189213037E-1,-5.360024422E-2,-5.400236696E-3,2.254521811E-1
6.099968158E1,1.770649552E-1,-4.103359208E-2,-5.777003244E-3,1.818491898E-1
6.100967658E1,1.337875128E-1,-3.114500828E-2,-3.847542917E-3,1.374187531E-1
6.101967158E1,8.851549029E-2,-1.811325550E-2,-1.283862977E-3,9.035889746E-2
6.102966658E1,4.368543625E-2,-8.092580363E-3,-2.417680516E-4,4.442933320E-2
6.103966158E1,-1.539949677E-3,3.783926368E-3,7.687966572E-4,4.156993152E-3
6.104965658E1,-4.484268278E-2,1.460781321E-2,1.911292784E-3,4.720071446E-2
6.105965158E1,-9.068869799E-2,2.620726638E-2,3.505218774E-3,9.446452939E-2
6.106964658E1,-1.369861513E-1,3.871320188E-2,5.613909569E-3,1.424620428E-1
6.107964058E1,-1.795808971E-1,4.746073112E-2,6.052121054E-3,1.858452253E-1
6.108963558E1,-2.207973152E-1,5.982525274E-2,6.865183823E-3,2.288616308E-1
6.109963058E1,-2.625272274E-1,6.935558468E-2,8.608731441E-3,2.716704852E-1
6.110962558E1,-3.033100665E-1,8.040025085E-2,9.182109497E-3,3.139195883E-1
6.111962058E1,-3.419394493E-1,8.878817409E-2,1.029268838E-2,3.534287287E-1
6.112961558E1,-3.785475492E-1,9.873694181E-2,1.139177475E-2,3.913783377E-1
6.113961058E1,-4.134144485E-1,1.071363464E-1,1.133739855E-2,4.272215345E-1
6.114960558E1,-4.471321702E-1,1.162736490E-1,1.401893515E-2,4.622156095E-1
6.115960058E1,-4.760554731E-1,1.222832501E-1,1.581151783E-2,4.917641821E-1
6.116959558E1,-5.037904382E-1,1.292812377E-1,1.459178887E-2,5.203185220E-1
6.117959058E1,-5.289133787E-1,1.368986815E-1,1.598728634E-2,5.465768057E-1
6.118958558E1,-5.560517907E-1,1.394105703E-1,1.624348201E-2,5.734917190E-1
6.119958058E1,-5.760304928E-1,1.468323618E-1,1.579872705E-2,5.946599624E-1
6.120957558E1,-5.930600762E-1,1.511509567E-1,1.704614982E-2,6.122560224E-1
6.121957058E1,-6.077566743E-1,1.529614478E-1,1.592829265E-2,6.269123465E-1
6.122956558E1,-6.205518246E-1,1.575311571E-1,1.602602936E-2,6.404353723E-1
6.123955958E1,-6.292363405E-1,1.603232622E-1,1.659911126E-2,6.495517309E-1
6.124955458E1,-6.357344389E-1,1.594811678E-1,1.612000912E-2,6.556312793E-1
6.125954958E1,-6.387284994E-1,1.596826464E-1,1.704782061E-2,6.586070693E-1
6.126954458E1,-6.411620975E-1,1.592317671E-1,1.404856797E-2,6.607881303E-1
6.127953958E1,-6.380037069E-1,1.572744995E-1,1.502735447E-2,6.572745390E-1
6.128953458E1,-6.334885955E-1,1.577786356E-1,1.436955389E-2,6.529995272E-1
6.129952958E1,-6.253427267E-1,1.511068940E-1,1.562796906E-2,6.435301490E-1
6.130952458E1,-6.157473326E-1,1.488219053E-1,1.628763415E-2,6.336860611E-1
6.131951958E1,-6.008054018E-1,1.439984441E-1,1.559497043E-2,6.180177067E-1
6.132951458E1,-5.845276117E-1,1.373919398E-1,1.446898561E-2,6.006316888E-1
6.133950958E1,-5.667979717E-1,1.334080398E-1,1.410431787E-2,5.824573612E-1
6.134950458E1,-5.470056534E-1,1.269794405E-1,1.442522835E-2,5.617357478E-1
6.135949958E1,-5.244095325E-1,1.228582039E-1,1.196546294E-2,5.387417456E-1
6.136949458E1,-4.979523420E-1,1.153784469E-1,1.165041141E-2,5.112772761E-1
6.137948958E1,-4.704628885E-1,1.073580831E-1,1.038606837E-2,4.826685797E-1
6.138948458E1,-4.382817745E-1,1.012810096E-1,7.831564173E-3,4.499000891E-1
6.139947858E1,-4.066689014E-1,9.261492640E-2,8.298199624E-3,4.171642124E-1
6.140947358E1,-3.703092933E-1,8.319319785E-2,8.446004242E-3,3.796332649E-1
6.141946867E1,-3.343748152E-1,7.467683405E-2,6.633869372E-3,3.426764579E-1
6.142946367E1,-2.944178283E-1,6.557948142E-2,5.295630544E-3,3.016795812E-1
6.143945867E1,-2.555388212E-1,5.646752194E-2,5.987349898E-3,2.617718826E-1
6.144945367E1,-2.125631124E-1,4.589610547E-2,5.110104568E-3,2.175215907E-1
6.145944867E1,-1.688942164E-1,3.685969114E-2,3.340200055E-3,1.729018511E-1
6.146944367E1,-1.274490356E-1,2.569572255E-2,3.338601906E-3,1.300564228E-1
6.147943867E1,-8.095130324E-2,1.591342129E-2,2.134304261E-3,8.252821171E-2
6.148943367E1,-3.580113500E-2,5.417636130E-3,1.320708543E-3,3.623280723E-2
6.149942867E1,8.107547648E-3,-4.531310871E-3,1.255792100E-3,9.372412757E-3
6.150942367E1,5.212933198E-2,-1.465531811E-2,1.817392331E-4,5.415051828E-2
6.151941867E1,9.696155787E-2,-2.455771528E-2,-1.509860274E-3,1.000345179E-1
6.152941367E1,1.418195665E-1,-3.474004567E-2,-3.598045092E-3,1.460568593E-1
6.153940867E1,1.840738952E-1,-4.231159016E-2,-4.531417973E-3,1.889285667E-1
6.154940367E1,2.273497283E-1,-5.160548910E-2,-5.680305883E-3,2.332022542E-1
6.155939767E1,2.676869333E-1,-6.082252786E-2,-6.145148072E-3,2.745786536E-1
6.156939267E1,3.068061173E-1,-7.045544684E-2,-7.104951423E-3,3.148721073E-1
6.157938767E1,3.470555246E-1,-8.083751798E-2,-7.993576117E-3,3.564353219E-1
6.158938267E1,3.826691806E-1,-8.861447871E-2,-9.222891182E-3,3.929036642E-1
6.159937767E1,4.164834619E-1,-9.771201760E-2,-9.736477397E-3,4.279029228E-1
6.160937267E1,4.492978752E-1,-1.063622311E-1,-9.845666587E-3,4.618207899E-1
6.161936767E1,4.809573591E-1,-1.137238815E-1,-9.018191136E-3,4.943019626E-1
6.162936267E1,5.080851316E-1,-1.213788688E-1,-1.088373549E-2,5.224957287E-1
6.163935767E1,5.327942371E-1,-1.266132593E-1,-1.210389845E-2,5.477655711E-1
6.164935267E1,5.543519855E-1,-1.337891519E-1,-1.333294716E-2,5.704239024E-1
6.165934767E1,5.734618306E-1,-1.384967268E-1,-1.303647365E-2,5.900930131E-1
6.166934267E1,5.905407071E-1,-1.447295845E-1,-1.461812481E-2,6.081929537E-1
6.167933767E1,6.038435102E-1,-1.470137388E-1,-1.387800835E-2,6.216370511E-1
6.168933267E1,6.152650118E-1,-1.511285901E-1,-1.474486757E-2,6.337257266E-1
6.169932767E1,6.244713068E-1,-1.528790593E-1,-1.469401550E-2,6.430803479E-1
6.170932167E1,6.298218369E-1,-1.548796147E-1,-1.549110003E-2,6.487705415E-1
6.171931667E1,6.329699159E-1,-1.563236415E-1,-1.346019842E-2,6.521266535E-1
6.172931167E1,6.311177015E-1,-1.559888870E-1,-1.680193096E-2,6.503263726E-1
6.173930667E1,6.293762922E-1,-1.561760902E-1,-1.622590609E-2,6.486669164E-1
6.174930167E1,6.250201464E-1,-1.571276337E-1,-1.492734905E-2,6.446410648E-1
6.175929667E1,6.182667613E-1,-1.555919200E-1,-1.562465541E-2,6.377356534E-1
6.176929167E1,6.046822667E-1,-1.535290331E-1,-1.695863158E-2,6.240988727E-1
6.177928667E1,5.930485725E-1,-1.488351226E-1,-1.511247829E-2,6.116264302E-1
6.178928167E1,5.758200884E-1,-1.465040594E-1,-1.446506381E-2,5.943411913E-1
6.179927667E1,5.573821068E-1,-1.400710195E-1,-1.498709340E-2,5.749080939E-1
6.180927167E1,5.363977551E-1,-1.368155777E-1,-1.518603228E-2,5.537794413E-1
6.181926667E1,5.123717785E-1,-1.304652840E-1,-1.637458429E-2,5.289746277E-1
6.182926167E1,4.851571918E-1,-1.247317716E-1,-1.616925374E-2,5.011955310E-1
6.183925667E1,4.557401538E-1,-1.181034297E-1,-1.324757282E-2,4.709808978E-1
6.184925167E1,4.264030159E-1,-1.090127304E-1,-1.389125921E-2,4.403365467E-1
6.185924667E1,3.932938278E-1,-1.021311432E-1,-1.098173950E-2,4.064866590E-1
6.186924067E1,3.596248031E-1,-9.177943319E-2,-1.122701634E-2,3.713213019E-1
6.187923567E1,3.237529099E-1,-8.360899985E-2,-9.255372919E-3,3.345027256E-1
6.188923067E1,2.866233885E-1,-7.403653115E-2,-8.160547353E-3,2.961434945E-1
6.189922567E1,2.447341979E-1,-6.541621685E-2,-8.360365406E-3,2.534640107E-1
6.190922067E1,2.021571994E-1,-5.466636270E-2,-5.379489157E-3,2.094871914E-1
6.191921567E1,1.604614258E-1,-4.384166747E-2,-6.291299593E-3,1.664618317E-1
6.192921067E1,1.186841652E-1,-3.106221929E-2,-3.643052187E-3,1.227357501E-1
6.193920567E1,7.489087433E-2,-2.194542065E-2,-3.413221566E-3,7.811462492E-2
6.194920067E1,3.088586964E-2,-1.106640697E-2,-8.872132748E-4,3.282056449E-2
6.195919567E1,-1.510890387E-2,2.633542754E-4,-2.162017336E-4,1.511274544E-2
6.196919067E1,-5.813120678E-2,1.293760352E-2,9.196364554E-4,5.956059534E-2
6.197918567E1,-1.016318947E-1,2.394355834E-2,1.406397903E-3,1.044237232E-1
6.198918067E1,-1.455729902E-1,3.364226222E-2,3.811232280E-3,1.494584316E-1
6.199917567E1,-1.877140105E-1,4.582947120E-2,5.228324793E-3,1.932982813E-1
6.200917067E1,-2.283048481E-1,5.544295162E-2,5.438714288E-3,2.350034131E-1
6.201916467E1,-2.695192397E-1,6.671948731E-2,7.210112177E-3,2.777482606E-1
6.202915967E1,-3.091720939E-1,7.702352852E-2,7.795475423E-3,3.187173936E-1
6.203915467E1,-3.441117704E-1,8.569468558E-2,1.139440574E-2,3.548046253E-1
6.204914967E1,-3.800860345E-1,9.552015364E-2,1.128947735E-2,3.920675270E-1
6.205914467E1,-4.140957296E-1,1.030198112E-1,1.385322213E-2,4.269429312E-1
6.206913967E1,-4.451897442E-1,1.124567240E-1,1.464125142E-2,4.594069975E-1
6.207913467E1,-4.733010828E-1,1.230235249E-1,1.398311928E-2,4.892281986E-1
6.208912967E1,-5.014249086E-1,1.276257336E-1,1.573334821E-2,5.176512389E-1
6.209912467E1,-5.268902183E-1,1.350384802E-1,1.593686268E-2,5.441531740E-1
6.210911967E1,-5.474045277E-1,1.408939809E-1,1.466413960E-2,5.654359979E-1
6.211911467E1,-5.673596859E-1,1.456889212E-1,1.453036815E-2,5.859465902E-1
6.212910967E1,-5.835332870E-1,1.505737007E-1,1.634264924E-2,6.028686578E-1
6.213910467E1,-5.969712138E-1,1.537035555E-1,1.554787252E-2,6.166369673E-1
6.214909967E1,-6.084778905E-1,1.580849886E-1,1.640327834E-2,6.288921007E-1
6.215909467E1,-6.176624894E-1,1.588031352E-1,1.841039956E-2,6.380159319E-1
6.216908967E1,-6.224945784E-1,1.602950394E-1,1.639305428E-2,6.430106780E-1
6.217908467E1,-6.263164282E-1,1.598766297E-1,1.674833708E-2,6.466168199E-1
6.218907867E1,-6.253377199E-1,1.593964547E-1,1.645831764E-2,6.455426941E-1
6.219907367E1,-6.211930513E-1,1.576798260E-1,1.853235625E-2,6.411608088E-1
6.220906867E1,-6.165607572E-1,1.564675570E-1,1.874567568E-2,6.363809111E-1
6.221906367E1,-6.089580655E-1,1.524391323E-1,1.611356810E-2,6.279548246E-1
6.222905867E1,-5.973623991E-1,1.494430751E-1,1.603660174E-2,6.159807149E-1
6.223905367E1,-5.838631392E-1,1.466565728E-1,1.565200090E-2,6.022037037E-1
6.224904867E1,-5.678889155E-1,1.407331675E-1,1.601498947E-2,5.852863613E-1
6.225904367E1,-5.509203672E-1,1.367192566E-1,1.553775184E-2,5.678440172E-1
6.226903867E1,-5.296185017E-1,1.306038350E-1,1.292625628E-2,5.456374319E-1
6.227903367E1,-5.062471628E-1,1.246676221E-1,1.226927061E-2,5.215158108E-1
6.228902867E1,-4.788285792E-1,1.169447303E-1,1.014007349E-2,4.930067944E-1
6.229902367E1,-4.514626265E-1,1.099508703E-1,1.080650091E-2,4.647843343E-1
6.230901867E1,-4.210655689E-1,1.011206210E-1,9.880786762E-3,4.331503472E-1
6.231901367E1,-3.876858354E-1,9.203547984E-2,9.997854009E-3,3.985859927E-1
6.232900867E1,-3.511182368E-1,8.161266893E-2,7.959470153E-3,3.605662174E-1
6.233900267E1,-3.151330948E-1,7.131844759E-2,7.604768034E-3,3.231919258E-1
6.234899767E1,-2.759987414E-1,6.194092333E-2,7.196771447E-3,2.829554324E-1
6.235899267E1,-2.349425107E-1,5.301681161E-2,5.043234676E-3,2.409028847E-1
6.236898767E1,-1.942443401E-1,4.113245383E-2,4.629379604E-3,1.986055728E-1
6.237898267E1,-1.531927586E-1,3.083035536E-2,4.531580955E-3,1.563299949E-1
6.238897767E1,-1.104213148E-1,2.162194252E-2,2.759247320E-3,1.125521595E-1
6.239897267E1,-6.825657189E-2,1.141347922E-2,1.451664604E-3,6.921946579E-2
6.240896767E1,-2.345208079E-2,1.572300214E-3,-2.088741632E-3,2.359735288E-2
6.241896283E1,1.993114688E-2,-8.048317395E-3,-6.739747478E-4,2.150535446E-2
6.242895783E1,6.331084669E-2,-1.923998445E-2,-2.093439456E-3,6.620289117E-2
6.243895283E1,1.065107733E-1,-2.757862955E-2,-2.822330687E-3,1.100594893E-1
6.244894783E1,1.492659599E-1,-3.895245492E-2,-4.800793249E-3,1.543394575E-1
6.245894283E1,1.924328208E-1,-4.858807102E-2,-5.493859295E-3,1.985481646E-1
6.246893783E1,2.316904664E-1,-5.883431807E-2,-7.069385611E-3,2.391483335E-1
6.247893283E1,2.705016434E-1,-6.725377589E-2,-6.130781956E-3,2.788042251E-1
6.248892683E1,3.105382621E-1,-7.812000066E-2,-7.955047302E-3,3.203123937E-1
6.249892183E1,3.480664790E-1,-8.678990602E-2,-7.404250093E-3,3.588002013E-1
6.250891683E1,3.838663101E-1,-9.515330195E-2,-8.285223506E-3,3.955706509E-1
6.251891183E1,4.181778133E-1,-1.040638313E-1,-9.520769119E-3,4.310366685E-1
6.252890683E1,4.480773807E-1,-1.138269752E-1,-8.910905570E-3,4.623952028E-1
6.253890183E1,4.778897762E-1,-1.205678284E-1,-1.169641130E-2,4.930030887E-1
6.254889683E1,5.044547915E-1,-1.265958995E-1,-1.248097792E-2,5.202469926E-1
6.255889183E1,5.284867883E-1,-1.324238628E-1,-9.965501726E-3,5.449162101E-1
6.256888683E1,5.482602119E-1,-1.370505691E-1,-1.429207250E-2,5.653108718E-1
6.257888183E1,5.671859980E-1,-1.409823745E-1,-1.546598598E-2,5.846496241E-1
6.258887683E1,5.803388357E-1,-1.443811059E-1,-1.690515876E-2,5.982682111E-1
6.259887183E1,5.959804654E-1,-1.479932666E-1,-1.693191007E-2,6.143137730E-1
6.260886683E1,6.053425670E-1,-1.492020786E-1,-1.604561135E-2,6.236652510E-1
6.261886183E1,6.125956178E-1,-1.531263590E-1,-1.559031382E-2,6.316360745E-1
6.262885683E1,6.153871417E-1,-1.533383429E-1,-1.713574678E-2,6.344348788E-1
6.263885083E1,6.194661856E-1,-1.553296447E-1,-1.729010791E-2,6.388776107E-1
6.264884583E1,6.179329753E-1,-1.550060660E-1,-1.601631753E-2,6.372790322E-1
6.265884083E1,6.137064099E-1,-1.535540074E-1,-1.792907901E-2,6.328790111E-1
6.266883583E1,6.103327274E-1,-1.539231241E-1,-1.548083499E-2,6.296332445E-1
6.267883083E1,6.009501815E-1,-1.524562538E-1,-1.680149697E-2,6.202147372E-1
6.268882583E1,5.900381207E-1,-1.481632292E-1,-1.450052485E-2,6.085290393E-1
6.269882083E1,5.754681230E-1,-1.446722448E-1,-1.535548829E-2,5.935734242E-1
6.270881583E1,5.594361424E-1,-1.412530094E-1,-1.227501035E-2,5.771238048E-1
6.271881083E1,5.407800078E-1,-1.348701268E-1,-1.300838031E-2,5.574963551E-1
6.272880583E1,5.187215805E-1,-1.299773604E-1,-1.273434050E-2,5.349096706E-1
6.273880083E1,4.943458140E-1,-1.230433807E-1,-1.303647924E-2,5.095953366E-1
6.274879583E1,4.667900801E-1,-1.156869307E-1,-1.363063045E-2,4.811052264E-1
6.275879083E1,4.383375347E-1,-1.079870760E-1,-1.313704066E-2,4.516343485E-1
6.276878583E1,4.081287682E-1,-1.007328928E-1,-1.247950643E-2,4.205614642E-1
6.277877983E1,3.750988245E-1,-9.238714725E-2,-1.168136764E-2,3.864854040E-1
6.278877483E1,3.415280879E-1,-8.354731649E-2,-9.783066809E-3,3.517346973E-1
6.279876983E1,3.043710291E-1,-7.473346591E-2,-8.881676011E-3,3.135373957E-1
6.280876483E1,2.661991417E-1,-6.395911425E-2,-7.337575313E-3,2.738733126E-1
6.281875983E1,2.272988558E-1,-5.425984412E-2,-7.870574482E-3,2.338179772E-1
6.282875483E1,1.876582354E-1,-4.386445880E-2,-6.089185365E-3,1.928128166E-1
6.283874983E1,1.450133324E-1,-3.363418952E-2,-2.262952738E-3,1.488799725E-1
6.284874483E1,1.037620232E-1,-2.342070267E-2,-2.174802125E-3,1.063946264E-1
6.285873983E1,6.003676355E-2,-1.233891584E-2,1.931350271E-4,6.129191727E-2
6.286873483E1,1.764669456E-2,-8.412511088E-4,4.634458746E-4,1.767281286E-2
6.287872983E1,-2.476703003E-2,1.037337258E-2,2.007039264E-3,2.692658244E-2
6.288872483E1,-6.713046879E-2,1.975142770E-2,3.155127866E-3,7.004693831E-2
6.289871983E1,-1.123756692E-1,3.070506454E-2,3.567410633E-3,1.165496393E-1
6.290871483E1,-1.537175030E-1,4.097687453E-2,5.531491712E-3,1.591815704E-1
6.291870983E1,-1.954851151E-1,4.937043041E-2,4.853798077E-3,2.016815038E-1
6.292870483E1,-2.370022088E-1,6.065424159E-2,7.177139632E-3,2.447457770E-1
6.293869883E1,-2.758095860E-1,7.064821571E-2,7.150427438E-3,2.848038391E-1
6.294869383E1,-3.126336634E-1,7.837564498E-2,9.499069303E-3,3.224481067E-1
6.295868883E1,-3.493966162E-1,8.753408492E-2,1.030081604E-2,3.603419463E-1
6.296868383E1,-3.829894662E-1,9.845384210E-2,9.977508336E-3,3.955674922E-1
6.297867883E1,-4.149042070E-1,1.056678817E-1,1.247510128E-2,4.283302818E-1
6.298867383E1,-4.456171095E-1,1.122778431E-1,1.310467254E-2,4.597310679E-1
6.299866883E1,-4.735257030E-1,1.181730255E-1,1.538027450E-2,4.882909053E-1
6.300866383E1,-4.980374575E-1,1.247102916E-1,1.349475607E-2,5.135913495E-1
6.301865883E1,-5.215978622E-1,1.296622008E-1,1.473083906E-2,5.376742637E-1
6.302865383E1,-5.429039001E-1,1.354311407E-1,1.633512788E-2,5.597794879E-1
6.303864883E1,-5.602695346E-1,1.411575526E-1,1.478363480E-2,5.779670941E-1
6.304864383E1,-5.777089596E-1,1.447397768E-1,1.547019836E-2,5.957655344E-1
6.305863883E1,-5.899537206E-1,1.464238763E-1,1.532577351E-2,6.080462345E-1
6.306863383E1,-5.991905928E-1,1.503717452E-1,1.567784324E-2,6.179699208E-1
6.307862883E1,-6.062054038E-1,1.521512419E-1,1.449109893E-2,6.251759624E-1
6.308862283E1,-6.115330458E-1,1.505128741E-1,1.535636000E-2,6.299703240E-1
6.309861783E1,-6.119093299E-1,1.513201147E-1,1.447603013E-2,6.305080179E-1
6.310861283E1,-6.126347780E-1,1.529718041E-1,1.514821127E-2,6.316258484E-1
6.311860783E1,-6.095268130E-1,1.500959396E-1,1.436104625E-2,6.278996469E-1
6.312860283E1,-6.031671762E-1,1.475156099E-1,1.372002345E-2,6.210955938E-1
6.313859783E1,-5.938529372E-1,1.446309984E-1,1.441328041E-2,6.113813698E-1
6.314859283E1,-5.824609995E-1,1.395486146E-1,1.513046958E-2,5.991356799E-1
6.315858783E1,-5.686199069E-1,1.363526434E-1,1.417852379E-2,5.849116792E-1
6.316858283E1,-5.511029363E-1,1.312316507E-1,1.335400902E-2,5.666696763E-1
6.317857783E1,-5.327236056E-1,1.257488132E-1,1.149259601E-2,5.474845055E-1
6.318857283E1,-5.106678605E-1,1.193061098E-1,1.281485520E-2,5.245758593E-1
6.319856783E1,-4.886287451E-1,1.139335111E-1,1.223303564E-2,5.018849894E-1
6.320856283E1,-4.610168338E-1,1.074963883E-1,1.267804950E-2,4.735532995E-1
6.321855783E1,-4.330235422E-1,1.006276086E-1,9.914907627E-3,4.446724739E-1
